TimeStep,Vel,Enc1,Enc2,SteerDegCmd,SteerDegMega,Stepper,State,X,Y,YawDeg,CurrentSeg,UturnActive,UturnDir
37,0.0,-118351,105732,0,0,0.18181818181818182,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
38,0.0,-118351,105732,0,0,0.22727272727272727,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
39,0.0,-118351,105732,0,0,0.2727272727272727,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
40,0.0,-118351,105732,0,0,0.3181818181818181,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
41,0.0,-118351,105732,0,0,0.3636363636363636,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
42,0.0,-118351,105732,0,0,0.409090909090909,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
43,0.0,-118351,105732,0,0,0.4545454545454545,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
44,0.0,-118351,105732,0,0,0.4999999999999999,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
45,0.0,-118351,105732,0,0,0.5454545454545454,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
46,0.0,-118351,105732,0,0,0.5909090909090908,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
47,0.0,-118351,105732,0,0,0.6363636363636364,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
48,0.0,-118386,105739,0,0,0.6818181818181819,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
49,0.0,-118386,105739,0,0,0.7272727272727274,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
50,0.0,-118386,105739,0,0,0.7727272727272728,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
51,0.0,-118386,105739,0,0,0.8181818181818183,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
52,0.0,-118386,105739,0,0,0.8636363636363639,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
53,0.0,-118386,105739,0,0,0.9090909090909092,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
54,0.0,-118386,105739,0,0,0.9545454545454547,STEPPER_DOWN,1.9821214125577207,0.5,0.0,0,False,
55,0.0,-118386,105739,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
56,0.0,-118386,105739,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
57,0.0,-118386,105739,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
58,0.0,-118386,105739,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
59,0.0,-118386,105739,0,0,1.0,BENIH_BUKA,1.9821214125577207,0.5,0.0,0,False,
60,0.0,-118386,105739,0,0,1.0,BENIH_DORONG,1.9821214125577207,0.5,0.0,0,False,
61,0.0,-118386,105739,0,0,1.0,HOLDING,1.9821214125577207,0.5,0.0,0,False,
62,0.0,-118386,105739,0,0,1.0,HOLDING,1.9821214125577207,0.5,0.0,0,False,
63,0.0,-118386,105739,0,0,1.0,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
64,0.0,-118386,105739,0,0,0.9545454545454546,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
65,0.0,-118386,105739,0,0,0.9090909090909091,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
66,0.0,-118386,105739,0,0,0.8636363636363636,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
67,0.0,-118386,105739,0,0,0.8181818181818181,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
68,0.0,-118386,105739,0,0,0.7727272727272727,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
69,0.0,-118386,105739,0,0,0.7272727272727273,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
70,0.0,-118386,105739,0,0,0.6818181818181819,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
71,0.0,-118386,105739,0,0,0.6363636363636365,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
72,0.0,-118386,105739,0,0,0.590909090909091,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
73,0.0,-118386,105739,0,0,0.5454545454545455,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
74,0.0,-118386,105739,0,0,0.5000000000000001,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
75,0.0,-118386,105739,0,0,0.4545454545454546,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
76,0.0,-118386,105739,0,0,0.40909090909090917,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
77,0.0,-118386,105739,0,0,0.36363636363636365,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
78,0.0,-118386,105739,0,0,0.3181818181818181,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
79,0.0,-118386,105739,0,0,0.2727272727272726,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
80,0.0,-118386,105739,0,0,0.22727272727272718,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
81,0.0,-118386,105739,0,0,0.18181818181818166,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
82,0.0,-118386,105739,0,0,0.13636363636363613,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
83,0.0,-118386,105739,0,0,0.09090909090909083,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
84,0.0,-118386,105739,0,0,0.0454545454545453,STEPPER_UP,1.9821214125577207,0.5,0.0,0,False,
85,0.0,-118386,105739,0,0,0.0,WAITING,1.9821214125577207,0.5,0.0,0,False,
86,0.0,-118386,105739,0,0,0.0,WAITING,1.9821214125577207,0.5,0.0,0,False,
87,0.0,-118386,105739,0,0,0.0,MOVING,1.9821214125577207,0.5,0.0,0,False,
88,0.2,-118386,105739,0,0,0.0,MOVING,2.0021214125577207,0.5,0.0,0,False,
89,0.2,-118386,105739,0,0,0.0,MOVING,2.0221214125577207,0.5,0.0,0,False,
90,0.2,-118386,105739,0,0,0.0,MOVING,2.0421214125577207,0.5,0.0,0,False,
91,0.2,-118386,105739,0,0,0.0,MOVING,2.0621214125577207,0.5,0.0,0,False,
92,0.2,-118386,105739,0,0,0.0,MOVING,2.0821214125577208,0.5,0.0,0,False,
93,0.2,-118386,105739,0,0,0.0,MOVING,2.102121412557721,0.5,0.0,0,False,
94,0.2,-118386,105739,0,0,0.0,MOVING,2.122121412557721,0.5,0.0,0,False,
95,0.2,-118386,105739,0,0,0.0,MOVING,2.142121412557721,0.5,0.0,0,False,
96,0.2,-118386,105739,0,0,0.0,MOVING,2.162121412557721,0.5,0.0,0,False,
97,0.2,-118568,105909,0,0,0.0,MOVING,2.182121412557721,0.5,0.0,0,False,
98,0.2,-118568,105909,0,0,0.0,MOVING,2.202121412557721,0.5,0.0,0,False,
99,0.2,-118568,105909,0,0,0.0,MOVING,2.222121412557721,0.5,0.0,0,False,
100,0.2,-118568,105909,0,0,0.0,MOVING,2.242121412557721,0.5,0.0,0,False,
101,0.2,-118568,105909,0,0,0.0,MOVING,2.262121412557721,0.5,0.0,0,False,
102,0.2,-118568,105909,0,0,0.0,MOVING,2.282121412557721,0.5,0.0,0,False,
103,0.2,-118568,105909,0,0,0.0,MOVING,2.302121412557721,0.5,0.0,0,False,
104,0.2,-118568,105909,0,0,0.0,APPROACHING,2.322121412557721,0.5,0.0,0,False,
105,0.19262619581409313,-118568,105909,0,0,0.0,APPROACHING,2.34138403213913,0.5,0.0,0,False,
106,0.1862053226202901,-118568,105909,0,0,0.0,APPROACHING,2.360004564401159,0.5,0.0,0,False,
107,0.1799984785329471,-118568,105909,0,0,0.0,APPROACHING,2.378004412254454,0.5,0.0,0,False,
108,0.1739985292485155,-118568,105909,0,0,0.0,APPROACHING,2.3954042651793053,0.5,0.0,0,False,
109,0.16819857827356505,-118568,105909,0,0,0.0,APPROACHING,2.412224123006662,0.5,0.0,0,False,
110,0.1625919589977795,-118568,105909,0,0,0.0,APPROACHING,2.42848331890644,0.5,0.0,0,False,
111,0.15717222703118683,-118568,105909,0,0,0.0,APPROACHING,2.4442005416095585,0.5,0.0,0,False,
112,0.15193315279681396,-118568,105909,0,0,0.0,APPROACHING,2.45939385688924,0.5,0.0,0,False,
113,0.14686871437025348,-119666,106916,0,0,0.0,APPROACHING,2.4740807283262654,0.5,0.0,0,False,
114,0.14197309055791169,-119666,106916,0,0,0.0,APPROACHING,2.4882780373820563,0.5,0.0,0,False,
115,0.13724065420598136,-119666,106916,0,0,0.0,APPROACHING,2.5020021028026544,0.5,0.0,0,False,
116,0.13266596573244865,-119666,106916,0,0,0.0,APPROACHING,2.5152686993758993,0.5,0.0,0,False,
117,0.12824376687470038,-119666,106916,0,0,0.0,APPROACHING,2.528093076063369,0.5,0.0,0,False,
118,0.12396897464554378,-119666,106916,0,0,0.0,APPROACHING,2.5404899735279236,0.5,0.0,0,False,
119,0.11983667549069227,-119666,106916,0,0,0.0,APPROACHING,2.552473641076993,0.5,0.0,0,False,
120,0.11584211964100254,-119666,106916,0,0,0.0,APPROACHING,2.564057853041093,0.5,0.0,0,False,
121,0.11198071565296917,-119666,106916,0,0,0.0,APPROACHING,2.57525592460639,0.5,0.0,0,False,
122,0.10824802513120346,-119666,106916,0,0,0.0,APPROACHING,2.5860807271195103,0.5,0.0,0,False,
123,0.10463975762683003,-119666,106916,0,0,0.0,APPROACHING,2.5965447028821935,0.5,0.0,0,False,
124,0.10115176570593563,-119666,106916,0,0,0.0,APPROACHING,2.606659879452787,0.5,0.0,0,False,
125,0.09778004018240444,-119666,106916,0,0,0.0,APPROACHING,2.6164378834710273,0.5,0.0,0,False,
126,0.09452070550965769,-119666,106916,0,0,0.0,APPROACHING,2.6258899540219933,0.5,0.0,0,False,
127,0.09137001532600236,-119666,106916,0,0,0.0,APPROACHING,2.6350269555545935,0.5,0.0,0,False,
128,0.08832434814846896,-119666,106916,0,0,0.0,APPROACHING,2.6438593903694403,0.5,0.0,0,False,
129,0.08538020321018669,-120574,107769,0,0,0.0,APPROACHING,2.652397410690459,0.5,0.0,0,False,
130,0.08253419643651377,-120574,107769,0,0,0.0,APPROACHING,2.6606508303341103,0.5,0.0,0,False,
131,0.07978305655529669,-120574,107769,0,0,0.0,APPROACHING,2.66862913598964,0.5,0.0,0,False,
132,0.07712362133678674,-120574,107769,0,0,0.0,APPROACHING,2.676341498123319,0.5,0.0,0,False,
133,0.07455283395889382,-120574,107769,0,0,0.0,APPROACHING,2.683796781519208,0.5,0.0,0,False,
134,0.07206773949359743,-120574,107769,0,0,0.0,APPROACHING,2.691003555468568,0.5,0.0,0,False,
135,0.06966548151047751,-120574,107769,0,0,0.0,APPROACHING,2.6979701036196158,0.5,0.0,0,False,
136,0.06734329879346154,-120574,107769,0,0,0.0,APPROACHING,2.704704433498962,0.5,0.0,0,False,
137,0.06509852216701277,-120574,107769,0,0,0.0,APPROACHING,2.711214285715663,0.5,0.0,0,False,
138,0.06292857142811241,-120574,107769,0,0,0.0,APPROACHING,2.7175071428584743,0.5,0.0,0,False,
139,0.0608309523805087,-120574,107769,0,0,0.0,APPROACHING,2.7235902380965253,0.5,0.0,0,False,
140,0.058803253967825014,-120574,107769,0,0,0.0,APPROACHING,2.7294705634933076,0.5,0.0,0,False,
141,0.05684314550223091,-120574,107769,0,0,0.0,APPROACHING,2.735154878043531,0.5,0.0,0,False,
142,0.054948373985489844,-120574,107769,0,0,0.0,APPROACHING,2.7406497154420797,0.5,0.0,0,False,
143,0.05311676151930689,-120574,107769,0,0,0.0,APPROACHING,2.7459613915940104,0.5,0.0,0,False,
144,0.05134620280199664,-120574,107769,0,0,0.0,APPROACHING,2.75109601187421,0.5,0.0,0,False,
145,0.049634662708596775,-120574,107769,0,0,0.0,APPROACHING,2.75605947814507,0.5,0.0,0,False,
146,0.04798017395164353,-121219,108368,0,0,0.0,APPROACHING,2.7608574955402343,0.5,0.0,0,False,
147,0.04638083481992203,-121219,108368,0,0,0.0,APPROACHING,2.7654955790222266,0.5,0.0,0,False,
148,0.044834806992591236,-121219,108368,0,0,0.0,APPROACHING,2.7699790597214857,0.5,0.0,0,False,
149,0.04334031342617155,-121219,108368,0,0,0.0,APPROACHING,2.7743130910641027,0.5,0.0,0,False,
150,0.041895636311965884,-121219,108368,0,0,0.0,APPROACHING,2.7785026546952993,0.5,0.0,0,False,
151,0.04049911510156701,-121219,108368,0,0,0.0,APPROACHING,2.782552566205456,0.5,0.0,0,False,
152,0.0,-121219,108368,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
153,0.0,-121219,108368,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
154,0.0,-121219,108368,0,0,0.0,STOPPING,2.782552566205456,0.5,0.0,0,False,
155,0.0,-121219,108368,0,0,0.0,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
156,0.0,-121219,108368,0,0,0.045454545454545456,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
157,0.0,-121219,108368,0,0,0.09090909090909091,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
158,0.0,-121219,108368,0,0,0.13636363636363638,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
159,0.0,-121219,108368,0,0,0.18181818181818182,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
160,0.0,-121219,108368,0,0,0.22727272727272727,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
161,0.0,-121219,108368,0,0,0.2727272727272727,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
162,0.0,-121481,108554,0,0,0.3181818181818181,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
163,0.0,-121481,108554,0,0,0.3636363636363636,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
164,0.0,-121481,108554,0,0,0.409090909090909,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
165,0.0,-121481,108554,0,0,0.4545454545454545,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
166,0.0,-121481,108554,0,0,0.4999999999999999,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
167,0.0,-121481,108554,0,0,0.5454545454545454,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
168,0.0,-121481,108554,0,0,0.5909090909090908,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
169,0.0,-121481,108554,0,0,0.6363636363636364,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
170,0.0,-121481,108554,0,0,0.6818181818181819,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
171,0.0,-121481,108554,0,0,0.7272727272727274,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
172,0.0,-121481,108554,0,0,0.7727272727272728,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
173,0.0,-121481,108554,0,0,0.8181818181818183,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
174,0.0,-121481,108554,0,0,0.8636363636363639,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
175,0.0,-121481,108554,0,0,0.9090909090909092,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
176,0.0,-121481,108554,0,0,0.9545454545454547,STEPPER_DOWN,2.782552566205456,0.5,0.0,0,False,
177,0.0,-121481,108554,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
178,0.0,-121481,108554,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
179,0.0,-121481,108554,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
180,0.0,-121481,108554,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
181,0.0,-121481,108554,0,0,1.0,BENIH_BUKA,2.782552566205456,0.5,0.0,0,False,
182,0.0,-121481,108554,0,0,1.0,BENIH_DORONG,2.782552566205456,0.5,0.0,0,False,
183,0.0,-121481,108554,0,0,1.0,HOLDING,2.782552566205456,0.5,0.0,0,False,
184,0.0,-121481,108554,0,0,1.0,HOLDING,2.782552566205456,0.5,0.0,0,False,
185,0.0,-121481,108554,0,0,1.0,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
186,0.0,-121481,108554,0,0,0.9545454545454546,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
187,0.0,-121481,108554,0,0,0.9090909090909091,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
188,0.0,-121481,108554,0,0,0.8636363636363636,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
189,0.0,-121481,108554,0,0,0.8181818181818181,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
190,0.0,-121481,108554,0,0,0.7727272727272727,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
191,0.0,-121481,108554,0,0,0.7272727272727273,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
192,0.0,-121481,108554,0,0,0.6818181818181819,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
193,0.0,-121481,108554,0,0,0.6363636363636365,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
194,0.0,-121481,108554,0,0,0.590909090909091,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
195,0.0,-121481,108554,0,0,0.5454545454545455,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
196,0.0,-121481,108554,0,0,0.5000000000000001,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
197,0.0,-121481,108554,0,0,0.4545454545454546,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
198,0.0,-121481,108554,0,0,0.40909090909090917,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
199,0.0,-121481,108554,0,0,0.36363636363636365,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
200,0.0,-121481,108554,0,0,0.3181818181818181,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
201,0.0,-121481,108554,0,0,0.2727272727272726,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
202,0.0,-121481,108554,0,0,0.22727272727272718,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
203,0.0,-121481,108554,0,0,0.18181818181818166,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
204,0.0,-121481,108554,0,0,0.13636363636363613,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
205,0.0,-121481,108554,0,0,0.09090909090909083,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
206,0.0,-121481,108554,0,0,0.0454545454545453,STEPPER_UP,2.782552566205456,0.5,0.0,0,False,
207,0.0,-121481,108554,0,0,0.0,WAITING,2.782552566205456,0.5,0.0,0,False,
208,0.0,-121481,108554,0,0,0.0,WAITING,2.782552566205456,0.5,0.0,0,False,
209,0.0,-121481,108554,0,0,0.0,MOVING,2.782552566205456,0.5,0.0,0,False,
210,0.2,-121481,108554,0,0,0.0,MOVING,2.8025525662054562,0.5,0.0,0,False,
211,0.2,-121481,108554,0,0,0.0,MOVING,2.8225525662054562,0.5,0.0,0,False,
212,0.2,-121481,108554,0,0,0.0,MOVING,2.8425525662054563,0.5,0.0,0,False,
213,0.2,-121481,108554,0,0,0.0,MOVING,2.8625525662054563,0.5,0.0,0,False,
214,0.2,-121481,108554,0,0,0.0,MOVING,2.8825525662054563,0.5,0.0,0,False,
215,0.2,-121481,108554,0,0,0.0,MOVING,2.9025525662054563,0.5,0.0,0,False,
216,0.2,-121481,108554,0,0,0.0,MOVING,2.9225525662054563,0.5,0.0,0,False,
217,0.2,-121481,108554,0,0,0.0,MOVING,2.9425525662054564,0.5,0.0,0,False,
218,0.2,-121481,108554,0,0,0.0,MOVING,2.9625525662054564,0.5,0.0,0,False,
219,0.2,-121481,108554,0,0,0.0,MOVING,2.9825525662054564,0.5,0.0,0,False,
220,0.2,-121481,108554,0,0,0.0,MOVING,3.0025525662054564,0.5,0.0,0,False,
221,0.2,-121481,108554,0,0,0.0,MOVING,3.0225525662054564,0.5,0.0,0,False,
222,0.2,-121481,108554,0,0,0.0,MOVING,3.0425525662054564,0.5,0.0,0,False,
223,0.2,-121481,108554,0,0,0.0,MOVING,3.0625525662054565,0.5,0.0,0,False,
224,0.2,-121481,108554,0,0,0.0,MOVING,3.0825525662054565,0.5,0.0,0,False,
225,0.2,-121481,108554,0,0,0.0,MOVING,3.1025525662054565,0.5,0.0,0,False,
226,0.2,-121481,108554,0,0,0.0,MOVING,3.1225525662054565,0.5,0.0,0,False,
227,0.2,-121481,108554,0,0,0.0,MOVING,3.1425525662054565,0.5,0.0,0,False,
228,0.2,-121481,108554,0,0,0.0,MOVING,3.1625525662054566,0.5,0.0,0,False,
229,0.2,-122378,109363,0,0,0.0,MOVING,3.1825525662054566,0.5,0.0,0,False,
230,0.2,-122378,109363,0,0,0.0,MOVING,3.2025525662054566,0.5,0.0,0,False,
231,0.2,-122378,109363,0,0,0.0,MOVING,3.2225525662054566,0.5,0.0,0,False,
232,0.2,-122378,109363,0,0,0.0,MOVING,3.2425525662054566,0.5,0.0,0,False,
233,0.2,-122378,109363,0,0,0.0,MOVING,3.2625525662054566,0.5,0.0,0,False,
234,0.2,-122378,109363,0,0,0.0,MOVING,3.2825525662054567,0.5,0.0,0,False,
235,0.2,-122378,109363,0,0,0.0,MOVING,3.3025525662054567,0.5,0.0,0,False,
236,0.2,-122378,109363,0,0,0.0,MOVING,3.3225525662054567,0.5,0.0,0,False,
237,0.2,-122378,109363,0,0,0.0,MOVING,3.3425525662054567,0.5,0.0,0,False,
238,0.2,-122378,109363,0,0,0.0,MOVING,3.3625525662054567,0.5,0.0,0,False,
239,0.2,-122378,109363,0,0,0.0,MOVING,3.3825525662054567,0.5,0.0,0,False,
240,0.2,-122378,109363,0,0,0.0,MOVING,3.4025525662054568,0.5,0.0,0,False,
241,0.2,-122378,109363,0,0,0.0,MOVING,3.422552566205457,0.5,0.0,0,False,
242,0.2,-122378,109363,0,0,0.0,MOVING,3.442552566205457,0.5,0.0,0,False,
243,0.2,-122378,109363,0,0,0.0,MOVING,3.462552566205457,0.5,0.0,0,False,
244,0.2,-122378,109363,0,0,0.0,MOVING,3.482552566205457,0.5,0.0,0,False,
245,0.2,-122378,109363,0,0,0.0,MOVING,3.502552566205457,0.5,0.0,0,False,
246,0.2,-123510,110408,0,0,0.0,MOVING,3.522552566205457,0.5,0.0,0,False,
247,0.2,-123510,110408,0,0,0.0,MOVING,3.542552566205457,0.5,0.0,0,False,
248,0.2,-123510,110408,0,0,0.0,MOVING,3.562552566205457,0.5,0.0,0,False,
249,0.2,-123510,110408,0,0,0.0,MOVING,3.582552566205457,0.5,0.0,0,False,
250,0.2,-123510,110408,0,0,0.0,MOVING,3.602552566205457,0.5,0.0,0,False,
251,0.2,-123510,110408,0,0,0.0,MOVING,3.622552566205457,0.5,0.0,0,False,
252,0.2,-123510,110408,0,0,0.0,MOVING,3.642552566205457,0.5,0.0,0,False,
253,0.2,-123510,110408,0,0,0.0,MOVING,3.662552566205457,0.5,0.0,0,False,
254,0.2,-123510,110408,0,0,0.0,MOVING,3.682552566205457,0.5,0.0,0,False,
255,0.2,-123510,110408,0,0,0.0,MOVING,3.702552566205457,0.5,0.0,0,False,
256,0.19999575171273598,-123510,110408,0,0,0.0,MOVING,3.7225521413767306,0.5,0.0005990965874159012,1,False,
257,0.1999423657341892,-123510,110408,0,0,0.0,MOVING,3.7425463779490564,0.5000002090638962,0.005860523154728278,1,False,
258,0.1998800896941012,-123510,110408,0,0,0.0,MOVING,3.7625343868139063,0.5000022535458838,0.015545869842659819,1,False,
