TimeStep,Vel,Enc1,Enc2,SteerDegCmd,SteerDegMega,Stepper,State
717,0.15442940069563607,72478,-186925,-12,-11,0.0,MOVING
718,0.1536989220539111,72478,-186925,-13,-11,0.0,MOVING
719,0.15291501551017408,72478,-186925,-13,-11,0.0,MOVING
720,0.15201992342737533,72478,-186925,-13,-11,0.0,MOVING
721,0.1512728765720465,72478,-186925,-13,-11,0.0,MOVING
722,0.15065031777150742,72478,-186925,-13,-11,0.0,MOVING
723,0.14990793109830922,72478,-186925,-13,-11,0.0,MOVING
724,0.14912795589496167,72478,-186925,-13,-11,0.0,MOVING
725,0.14848277684437938,72478,-186925,-14,-11,0.0,MOVING
726,0.14795102546999625,72478,-186925,-14,-11,0.0,MOVING
727,0.14729187738542415,72478,-186925,-14,-11,0.0,MOVING
728,0.14660516649125474,72478,-186925,-14,-11,0.0,MOVING
729,0.1460425127307484,72478,-186925,-14,-11,0.0,MOVING
730,0.14558429517223123,73419,-187943,-14,-14,0.0,MOVING
731,0.14504680471935502,73419,-187943,-14,-14,0.0,MOVING
732,0.14443174684526602,73419,-187943,-14,-14,0.0,MOVING
733,0.14393267940437654,73419,-187943,-15,-14,0.0,MOVING
734,0.14353122366365187,73419,-187943,-15,-14,0.0,MOVING
735,0.14315174496119942,73419,-187943,-15,-14,0.0,MOVING
736,0.14258732804556568,73419,-187943,-15,-14,0.0,MOVING
737,0.14213357833110582,73419,-187943,-15,-14,0.0,MOVING
738,0.14177281430470062,73419,-187943,-15,-14,0.0,MOVING
739,0.14149140573426253,73419,-187943,-15,-14,0.0,MOVING
740,0.14105589053053533,73419,-187943,-15,-14,0.0,MOVING
741,0.14062954136596248,73419,-187943,-15,-14,0.0,MOVING
742,0.1402938298179616,73419,-187943,-15,-14,0.0,MOVING
743,0.14003526929644813,73419,-187943,-15,-14,0.0,MOVING
744,0.13982435090567713,73419,-187943,-15,-14,0.0,MOVING
745,0.13940734657476722,74332,-188924,-16,-15,0.0,MOVING
746,0.1390810947990351,74332,-188924,-16,-15,0.0,MOVING
747,0.13883174641437604,74332,-188924,-16,-15,0.0,MOVING
748,0.13864853688146891,74332,-188924,-16,-15,0.0,MOVING
749,0.1384616566745922,74332,-188924,-16,-15,0.0,MOVING
750,0.1381284253223365,74332,-188924,-16,-15,0.0,MOVING
751,0.13787409817144877,74332,-188924,-16,-15,0.0,MOVING
752,0.13768723840485994,74332,-188924,-16,-15,0.0,MOVING
753,0.13755886879983073,74332,-188924,-16,-15,0.0,MOVING
754,0.13746006536456373,74332,-188924,-16,-15,0.0,MOVING
755,0.13731599485492466,74332,-188924,-16,-15,0.0,MOVING
756,0.13722519739858016,74332,-188924,-16,-15,0.0,MOVING
757,0.13718147792817514,74332,-188924,-16,-15,0.0,MOVING
758,0.13717979008968323,74332,-188924,-16,-15,0.0,MOVING
759,0.13721597873356783,74332,-188924,-16,-15,0.0,MOVING
760,0.13728659034080898,75253,-189894,-16,-16,0.0,MOVING
761,0.13738873094547782,75253,-189894,-16,-16,0.0,MOVING
762,0.13751995795595653,75253,-189894,-16,-16,0.0,MOVING
763,0.13767819661471914,75253,-189894,-16,-16,0.0,MOVING
764,0.1378616746589529,75253,-189894,-16,-16,0.0,MOVING
765,0.13806887062302994,75253,-189894,-16,-16,0.0,MOVING
766,0.13829847250023627,75253,-189894,-16,-16,0.0,MOVING
767,0.1385493443644255,75253,-189894,-16,-16,0.0,MOVING
768,0.13882049917374326,75253,-189894,-16,-16,0.0,MOVING
769,0.13911107642251783,75253,-189894,-16,-16,0.0,MOVING
770,0.13942032362896736,75253,-189894,-16,-16,0.0,MOVING
771,0.13974758088225883,75253,-189894,-15,-16,0.0,MOVING
772,0.14009226784752524,75253,-189894,-15,-16,0.0,MOVING
773,0.14045387275880625,75253,-189894,-15,-16,0.0,MOVING
774,0.14083194302942847,75253,-189894,-15,-16,0.0,MOVING
775,0.14122607718550725,75253,-189894,-15,-16,0.0,MOVING
776,0.14163591788703198,76145,-190918,-15,-15,0.0,MOVING
777,0.1420611458467489,76145,-190918,-15,-15,0.0,MOVING
778,0.14250147449294254,76145,-190918,-15,-15,0.0,MOVING
779,0.1429566452505818,76145,-190918,-15,-15,0.0,MOVING
780,0.1434264233378842,76145,-190918,-15,-15,0.0,MOVING
781,0.14391059399346492,76145,-190918,-15,-15,0.0,MOVING
782,0.14440895906386966,76145,-190918,-14,-15,0.0,MOVING
783,0.1449213338931937,76145,-190918,-14,-15,0.0,MOVING
784,0.14544754446625072,76145,-190918,-14,-15,0.0,MOVING
785,0.1459874247648157,76145,-190918,-14,-15,0.0,MOVING
786,0.14654081430318255,76145,-190918,-14,-15,0.0,MOVING
787,0.147107555814923,76145,-190918,-14,-15,0.0,MOVING
788,0.14768749306752013,76145,-190918,-14,-15,0.0,MOVING
789,0.14828046878565723,76145,-190918,-14,-15,0.0,MOVING
790,0.14888632266749877,76145,-190918,-14,-15,0.0,MOVING
791,0.1495048894814183,77034,-191913,-13,-14,0.0,MOVING
792,0.1501359972333953,77034,-191913,-13,-14,0.0,MOVING
793,0.1507794653977803,77034,-191913,-13,-14,0.0,MOVING
794,0.1514351032063832,77034,-191913,-13,-14,0.0,MOVING
795,0.1521027079928992,77034,-191913,-13,-14,0.0,MOVING
796,0.15278206359159802,77034,-191913,-13,-14,0.0,MOVING
797,0.15347293879097537,77034,-191913,-13,-14,0.0,MOVING
798,0.15417508584473053,77034,-191913,-12,-14,0.0,MOVING
799,0.15488823904398497,77034,-191913,-12,-14,0.0,MOVING
800,0.1556121133561158,77034,-191913,-12,-14,0.0,MOVING
801,0.1563464031369269,77034,-191913,-12,-14,0.0,MOVING
802,0.15709078092412643,77034,-191913,-12,-14,0.0,MOVING
803,0.15784489632120458,77034,-191913,-12,-14,0.0,MOVING
804,0.15860837498180455,77034,-191913,-11,-14,0.0,MOVING
805,0.15938081770552506,77034,-191913,-11,-14,0.0,MOVING
806,0.16016179965677985,77956,-192916,-11,-12,0.0,MOVING
807,0.16095086971883493,77956,-192916,-11,-12,0.0,MOVING
808,0.16174754999543728,77956,-192916,-11,-12,0.0,MOVING
809,0.162551335472509,77956,-192916,-11,-12,0.0,MOVING
810,0.16336169385219498,77956,-192916,-10,-12,0.0,MOVING
811,0.16417806557109754,77956,-192916,-10,-12,0.0,MOVING
812,0.16499986401379166,77956,-192916,-10,-12,0.0,MOVING
813,0.1658264759316806,77956,-192916,-10,-12,0.0,MOVING
814,0.16665726207591533,77956,-192916,-10,-12,0.0,MOVING
815,0.16749155805145893,77956,-192916,-9,-12,0.0,MOVING
816,0.16832867539744234,77956,-192916,-9,-12,0.0,MOVING
817,0.16916790289673533,77956,-192916,-9,-12,0.0,MOVING
818,0.17000850811517912,77956,-192916,-9,-12,0.0,MOVING
819,0.17084973916821547,77956,-192916,-9,-12,0.0,MOVING
820,0.17169082670975275,77956,-192916,-8,-12,0.0,MOVING
821,0.17253098613507142,77956,-192916,-8,-12,0.0,MOVING
822,0.1733694199864514,78898,-193953,-8,-9,0.0,MOVING
823,0.17420532054706436,78898,-193953,-8,-9,0.0,MOVING
824,0.17503787260558323,78898,-193953,-8,-9,0.0,MOVING
825,0.17586625637098824,78898,-193953,-7,-9,0.0,MOVING
826,0.1766896505142733,78898,-193953,-7,-9,0.0,MOVING
827,0.17750723531124227,78898,-193953,-7,-9,0.0,MOVING
828,0.1783181958584079,78898,-193953,-7,-9,0.0,MOVING
829,0.17912172533222354,78898,-193953,-7,-9,0.0,MOVING
830,0.17991702826054765,78898,-193953,-6,-9,0.0,MOVING
831,0.1807033237744046,78898,-193953,-6,-9,0.0,MOVING
832,0.181479848807794,78898,-193953,-6,-9,0.0,MOVING
833,0.1822458612135327,78898,-193953,-6,-9,0.0,MOVING
834,0.18300064276389041,78898,-193953,-6,-9,0.0,MOVING
835,0.18374350200608636,78898,-193953,-6,-9,0.0,MOVING
836,0.18447377694452705,78898,-193953,-5,-9,0.0,MOVING
837,0.18519083752393437,79868,-195008,-5,-6,0.0,MOVING
838,0.1858940878901897,79868,-195008,-5,-6,0.0,MOVING
839,0.1865829684087313,79868,-195008,-5,-6,0.0,MOVING
840,0.18725695742361287,79868,-195008,-5,-6,0.0,MOVING
841,0.18791557274378076,79868,-195008,-4,-6,0.0,MOVING
842,0.18855837284666024,79868,-195008,-4,-6,0.0,MOVING
843,0.1891849577926757,79868,-195008,-4,-6,0.0,MOVING
844,0.1897949698477669,79868,-195008,-4,-6,0.0,MOVING
845,0.19038809381421987,79868,-195008,-4,-6,0.0,MOVING
846,0.19096405707311775,79868,-195008,-4,-6,0.0,MOVING
847,0.19152262934434988,79868,-195008,-3,-6,0.0,MOVING
848,0.19206362217231787,79868,-195008,-3,-6,0.0,MOVING
849,0.1925868881471611,79868,-195008,-3,-6,0.0,MOVING
850,0.19309231987240655,79868,-195008,-3,-6,0.0,MOVING
851,0.19357984869033332,79868,-195008,-3,-6,0.0,MOVING
852,0.19404944317591388,79868,-195008,-3,-6,0.0,MOVING
853,0.1945011074087964,80834,-196041,-3,-3,0.0,MOVING
854,0.1949348790302174,80834,-196041,-2,-3,0.0,MOVING
855,0.19535082708766627,80834,-196041,-2,-3,0.0,MOVING
856,0.1957490496641083,80834,-196041,-2,-3,0.0,MOVING
857,0.196129671279898,80834,-196041,-2,-3,0.0,MOVING
858,0.19649284004308104,80834,-196041,-2,-3,0.0,MOVING
859,0.19683872450583612,80834,-196041,-2,-3,0.0,MOVING
860,0.19716751015848985,80834,-196041,-2,-3,0.0,MOVING
861,0.197479395453092,80834,-196041,-2,-3,0.0,MOVING
862,0.1977745871877873,80834,-196041,-1,-3,0.0,MOVING
863,0.1980532949866572,80834,-196041,-1,-3,0.0,MOVING
864,0.1983157244505418,80834,-196041,-1,-3,0.0,MOVING
865,0.198562068280796,80834,-196041,-1,-3,0.0,MOVING
866,0.19879249418427453,80834,-196041,-1,-3,0.0,MOVING
867,0.19900712742370988,80834,-196041,-1,-3,0.0,MOVING
868,0.19920602393939046,80834,-196041,-1,-3,0.0,MOVING
869,0.1993891256174032,81794,-197138,-1,-1,0.0,MOVING
870,0.19955617830140293,81794,-197138,-1,-1,0.0,MOVING
871,0.19970656054800034,81794,-197138,-1,-1,0.0,APPROACHING
872,0.19181127695895694,81794,-197138,-1,-1,0.0,APPROACHING
873,0.18552927340594919,81794,-197138,-1,-1,0.0,APPROACHING
874,0.17939025405725867,81794,-197138,0,-1,0.0,APPROACHING
875,0.17335006270304032,81794,-197138,0,-1,0.0,APPROACHING
876,0.16750972366005715,81794,-197138,0,-1,0.0,APPROACHING
877,0.1618689414010413,81794,-197138,0,-1,0.0,APPROACHING
878,0.15642282125590723,81794,-197138,0,-1,0.0,APPROACHING
879,0.1511653627972562,81794,-197138,0,-1,0.0,APPROACHING
880,0.1460902401388382,81794,-197138,0,-1,0.0,APPROACHING
881,0.1411910928917899,81794,-197138,0,-1,0.0,APPROACHING
882,0.13646165747211436,81794,-197138,0,-1,0.0,APPROACHING
883,0.13189583135627309,81794,-197138,0,-1,0.0,APPROACHING
884,0.1274877047944904,81794,-197138,0,-1,0.0,APPROACHING
885,0.12323157524582609,82745,-198219,0,0,0.0,APPROACHING
886,0.11912195211165051,82745,-198219,0,0,0.0,APPROACHING
887,0.11515355584798335,82745,-198219,0,0,0.0,APPROACHING
888,0.11132131378774206,82745,-198219,0,0,0.0,APPROACHING
889,0.1076203540625454,82745,-198219,0,0,0.0,APPROACHING
890,0.10404599847773607,82745,-198219,0,0,0.0,APPROACHING
891,0.10059375487535063,82745,-198219,0,0,0.0,APPROACHING
892,0.09725930932331606,82745,-198219,0,0,0.0,APPROACHING
893,0.09403851834486357,82745,-198219,0,0,0.0,APPROACHING
894,0.09092740132191038,82745,-198219,0,0,0.0,APPROACHING
895,0.08792213315360548,82745,-198219,0,0,0.0,APPROACHING
896,0.08501903721649708,82745,-198219,0,0,0.0,APPROACHING
897,0.08221457864973644,82745,-198219,0,0,0.0,APPROACHING
898,0.07950535797348132,82745,-198219,0,0,0.0,APPROACHING
899,0.0768881050386617,82745,-198219,0,0,0.0,APPROACHING
900,0.07435967329984758,82745,-198219,0,0,0.0,APPROACHING
901,0.07191703439896817,83556,-199136,0,0,0.0,APPROACHING
902,0.06955727304531914,83556,-199136,0,0,0.0,APPROACHING
903,0.06727758217611472,83556,-199136,0,0,0.0,APPROACHING
904,0.06507525838143763,83556,-199136,0,0,0.0,APPROACHING
905,0.06294769757754946,83556,-199136,0,0,0.0,APPROACHING
906,0.06089239091297169,83556,-199136,0,0,0.0,APPROACHING
907,0.058906920892404055,83556,-199136,0,0,0.0,APPROACHING
908,0.0569889577043293,83556,-199136,0,0,0.0,APPROACHING
909,0.05513625573899654,83556,-199136,0,0,0.0,APPROACHING
910,0.05334665028434074,83556,-199136,0,0,0.0,APPROACHING
911,0.05161805438825437,83556,-199136,0,0,0.0,APPROACHING
912,0.04994845587645786,83556,-199136,0,0,0.0,APPROACHING
913,0.04833591451601121,83556,-199136,0,0,0.0,APPROACHING
914,0.046778559315259566,83556,-199136,0,0,0.0,APPROACHING
915,0.04527458595170594,83556,-199136,0,0,0.0,APPROACHING
916,0.04382225431995977,84068,-199731,0,0,0.0,APPROACHING
917,0.04241988619251232,84068,-199731,0,0,0.0,APPROACHING
918,0.04106586298664916,84068,-199731,0,0,0.0,APPROACHING
919,0.03975862363132038,84068,-199731,0,0,0.0,APPROACHING
920,0.0,84068,-199731,0,0,0.0,STOPPING
921,0.0,84068,-199731,0,0,0.0,STOPPING
922,0.0,84068,-199731,0,0,0.0,STOPPING
923,0.0,84068,-199731,0,0,0.0,STEPPER_DOWN
924,0.0,84068,-199731,0,0,0.2,STEPPER_DOWN
925,0.0,84068,-199731,0,0,0.4,STEPPER_DOWN
926,0.0,84068,-199731,0,0,0.6000000000000001,STEPPER_DOWN
927,0.0,84068,-199731,0,0,0.8,STEPPER_DOWN
928,0.0,84068,-199731,0,0,1.0,BENIH_BUKA
929,0.0,84068,-199731,0,0,1.0,BENIH_BUKA
930,0.0,84068,-199731,0,0,1.0,BENIH_BUKA
931,0.0,84068,-199731,0,0,1.0,BENIH_BUKA
932,0.0,84068,-199731,0,0,1.0,BENIH_BUKA
933,0.0,84229,-199855,0,0,1.0,BENIH_DORONG
934,0.0,84229,-199855,0,0,1.0,HOLDING
935,0.0,84229,-199855,0,0,1.0,HOLDING
936,0.0,84229,-199855,0,0,1.0,STEPPER_UP
937,0.0,84229,-199855,0,0,0.75,STEPPER_UP
938,0.0,84229,-199855,0,0,0.5,STEPPER_UP
939,0.0,84229,-199855,0,0,0.2499999999999999,STEPPER_UP
940,0.0,84229,-199855,0,0,0.0,WAITING
941,0.0,84229,-199855,0,0,0.0,WAITING
942,0.0,84229,-199855,0,0,0.0,MOVING
943,0.19836870317376606,84229,-199855,0,0,0.0,MOVING
944,0.19833736847841132,84229,-199855,0,0,0.0,MOVING
945,0.19830992865084887,84229,-199855,0,0,0.0,MOVING
946,0.19828625413216283,84229,-199855,0,0,0.0,MOVING
947,0.1982662124108987,84229,-199855,0,0,0.0,MOVING
948,0.19824966888660223,84411,-200060,0,0,0.0,MOVING
949,0.19823648761512752,84411,-200060,0,0,0.0,MOVING
950,0.19822653195412096,84411,-200060,0,0,0.0,MOVING
951,0.19821966512360845,84411,-200060,0,0,0.0,MOVING
952,0.19821575069390013,84411,-200060,0,0,0.0,MOVING
953,0.19821465301088573,84411,-200060,0,0,0.0,MOVING
954,0.19821623756709295,84411,-200060,0,0,0.0,MOVING
955,0.1982203713255123,84411,-200060,0,0,0.0,MOVING
956,0.1982269230020872,84411,-200060,0,0,0.0,MOVING
957,0.1982357633118652,84411,-200060,0,0,0.0,MOVING
958,0.1982467651830665,84411,-200060,0,0,0.0,MOVING
959,0.19825980394271328,84411,-200060,0,0,0.0,APPROACHING
960,0.1891402436099341,84411,-200060,0,0,0.0,APPROACHING
961,0.18290673322954368,84411,-200060,0,0,0.0,APPROACHING
962,0.17687890226471084,84411,-200060,0,0,0.0,APPROACHING
963,0.17104975050246082,85398,-201192,0,0,0.0,APPROACHING
964,0.16541256000655968,85398,-201192,0,0,0.0,APPROACHING
965,0.15996087665098715,85398,-201192,0,0,0.0,APPROACHING
966,0.1546884937304851,85398,-201192,0,0,0.0,APPROACHING
967,0.14958943735753338,85398,-201192,0,0,0.0,APPROACHING
968,0.14465795339639206,85398,-201192,0,0,0.0,APPROACHING
969,0.13988849572071824,85398,-201192,0,0,0.0,APPROACHING
970,0.13527571561227533,85398,-201192,0,0,0.0,APPROACHING
971,0.13081445214494253,85398,-201192,0,0,0.0,APPROACHING
972,0.1264997234211401,85398,-201192,0,0,0.0,APPROACHING
973,0.1223267185473883,85398,-201192,0,0,0.0,APPROACHING
974,0.11829079025246188,85398,-201192,0,0,0.0,APPROACHING
975,0.11438744806587713,85398,-201192,0,0,0.0,APPROACHING
976,0.1106123519866059,85398,-201192,0,0,0.0,APPROACHING
977,0.10696130658225021,85398,-201192,0,0,0.0,APPROACHING
978,0.10343025546769537,85398,-201192,0,0,0.0,APPROACHING
979,0.10001527611972291,86338,-202194,0,0,0.0,APPROACHING
980,0.09671257499039586,86338,-202194,0,0,0.0,APPROACHING
981,0.09351848288740093,86338,-202194,0,0,0.0,APPROACHING
982,0.09042945059408909,86338,-202194,0,0,0.0,APPROACHING
983,0.08744204470582012,86338,-202194,0,0,0.0,APPROACHING
984,0.08455294366249046,86338,-202194,0,0,0.0,APPROACHING
985,0.08175893395990427,86338,-202194,0,0,0.0,APPROACHING
986,0.07905690652500134,86338,-202194,0,0,0.0,APPROACHING
987,0.07644385324195364,86338,-202194,0,0,0.0,APPROACHING
988,0.07391686361783799,86338,-202194,0,0,0.0,APPROACHING
989,0.07147312157803182,86338,-202194,0,0,0.0,APPROACHING
990,0.06910990238269991,86338,-202194,0,0,0.0,APPROACHING
991,0.06682456965677984,86338,-202194,0,0,0.0,APPROACHING
992,0.06461457252675643,86338,-202194,0,0,0.0,APPROACHING
993,0.062477442858269755,86338,-202194,0,0,0.0,APPROACHING
994,0.06041079258924021,86338,-202194,0,0,0.0,APPROACHING
995,0.058412311153743776,87047,-203001,0,0,0.0,APPROACHING
996,0.05647976299233778,87047,-203001,0,0,0.0,APPROACHING
997,0.05461098514493849,87047,-203001,0,0,0.0,APPROACHING
998,0.0528038849226979,87047,-203001,0,0,0.0,APPROACHING
999,0.05105643765562073,87047,-203001,0,0,0.0,APPROACHING
1000,0.04936668451292164,87047,-203001,0,0,0.0,APPROACHING
1001,0.047732730393342304,87047,-203001,0,0,0.0,APPROACHING
1002,0.04615274188284052,87047,-203001,0,0,0.0,APPROACHING
1003,0.044624945277232646,87047,-203001,0,0,0.0,APPROACHING
1004,0.043147624667517856,87047,-203001,0,0,0.0,APPROACHING
1005,0.04171912008574042,87047,-203001,0,0,0.0,APPROACHING
1006,0.04033782570936314,87047,-203001,0,0,0.0,APPROACHING
1007,0.0,87047,-203001,0,0,0.0,STOPPING
1008,0.0,87047,-203001,0,0,0.0,STOPPING
1009,0.0,87047,-203001,0,0,0.0,STOPPING
1010,0.0,87445,-203439,0,0,0.0,STEPPER_DOWN
1011,0.0,87445,-203439,0,0,0.2,STEPPER_DOWN
1012,0.0,87445,-203439,0,0,0.4,STEPPER_DOWN
1013,0.0,87445,-203439,0,0,0.6000000000000001,STEPPER_DOWN
1014,0.0,87445,-203439,0,0,0.8,STEPPER_DOWN
1015,0.0,87445,-203439,0,0,1.0,BENIH_BUKA
1016,0.0,87445,-203439,0,0,1.0,BENIH_BUKA
1017,0.0,87445,-203439,0,0,1.0,BENIH_BUKA
1018,0.0,87445,-203439,0,0,1.0,BENIH_BUKA
1019,0.0,87445,-203439,0,0,1.0,BENIH_BUKA
1020,0.0,87445,-203439,0,0,1.0,BENIH_DORONG
1021,0.0,87445,-203439,0,0,1.0,HOLDING
1022,0.0,87445,-203439,0,0,1.0,HOLDING
1023,0.0,87445,-203439,0,0,1.0,STEPPER_UP
1024,0.0,87445,-203439,0,0,0.75,STEPPER_UP
1025,0.0,87445,-203439,0,0,0.5,STEPPER_UP
1026,0.0,87453,-203437,0,0,0.2499999999999999,STEPPER_UP
1027,0.0,87453,-203437,0,0,0.0,WAITING
1028,0.0,87453,-203437,0,0,0.0,WAITING
1029,0.0,87453,-203437,0,0,0.0,MOVING
1030,0.19890836043486948,87453,-203437,0,0,0.0,MOVING
1031,0.19894032392100436,87453,-203437,0,0,0.0,MOVING
1032,0.19897215866944543,87453,-203437,0,0,0.0,MOVING
1033,0.19900382062723343,87453,-203437,0,0,0.0,MOVING
1034,0.1990352683349936,87453,-203437,0,0,0.0,MOVING
1035,0.19906646286308494,87453,-203437,0,0,0.0,MOVING
1036,0.19909736774641607,87453,-203437,0,0,0.0,MOVING
1037,0.19912794891813257,87453,-203437,0,0,0.0,MOVING
1038,0.1991581746423673,87453,-203437,0,0,0.0,MOVING
1039,0.1991880154462366,87453,-203437,0,0,0.0,MOVING
1040,0.19921744405125452,87453,-203437,0,0,0.0,MOVING
1041,0.19924643530432795,87453,-203437,0,0,0.0,MOVING
1042,0.19927496610848663,87963,-203988,0,0,0.0,MOVING
1043,0.19930301535349287,87963,-203988,0,0,0.0,MOVING
1044,0.19933056384646777,87963,-203988,0,0,0.0,MOVING
1045,0.19935759424266208,87963,-203988,0,0,0.0,MOVING
1046,0.1993840909764923,87963,-203988,0,0,0.0,MOVING
1047,0.1994100401929541,87963,-203988,0,0,0.0,MOVING
1048,0.19943542967951858,87963,-203988,0,0,0.0,MOVING
1049,0.19946024879860777,87963,-203988,0,0,0.0,MOVING
1050,0.1994844884207399,87963,-203988,0,0,0.0,MOVING
1051,0.19950814085842694,87963,-203988,0,0,0.0,MOVING
1052,0.19953119980089884,87963,-203988,0,0,0.0,MOVING
1053,0.19955366024972349,87963,-203988,0,0,0.0,MOVING
1054,0.19957551845538213,87963,-203988,0,0,0.0,MOVING
1055,0.19959677185485403,87963,-203988,0,0,0.0,MOVING
1056,0.19961741901025584,87963,-203988,0,0,0.0,MOVING
1057,0.19963745954857415,89009,-205124,0,0,0.0,MOVING
1058,0.1996568941025211,89009,-205124,0,0,0.0,MOVING
1059,0.1996757242525356,89009,-205124,0,0,0.0,MOVING
1060,0.19969395246994223,89009,-205124,0,0,0.0,MOVING
1061,0.19971158206127282,89009,-205124,0,0,0.0,MOVING
1062,0.199728617113743,89009,-205124,0,0,0.0,MOVING
1063,0.1997450624418657,89009,-205124,0,0,0.0,MOVING
1064,0.19976092353517025,89009,-205124,0,0,0.0,MOVING
1065,0.19977620650697991,89009,-205124,0,0,0.0,MOVING
1066,0.19979091804418303,89009,-205124,0,0,0.0,MOVING
1067,0.19980506535791115,89009,-205124,0,0,0.0,MOVING
1068,0.19981865613500996,89009,-205124,0,0,0.0,MOVING
1069,0.19983169849015625,89009,-205124,0,0,0.0,MOVING
1070,0.19984420091843047,89009,-205124,0,0,0.0,MOVING
1071,0.19985617224809948,89009,-205124,0,0,0.0,MOVING
1072,0.19986762159329147,90048,-206276,0,0,0.0,MOVING
1073,0.19987855830614654,90048,-206276,0,0,0.0,MOVING
1074,0.19988899192789497,90048,-206276,0,0,0.0,MOVING
1075,0.1998989321381312,90048,-206276,0,0,0.0,MOVING
1076,0.19990838870129324,90048,-206276,0,0,0.0,MOVING
1077,0.19985488839833093,90048,-206276,0,0,0.0,MOVING
1078,0.19980074163736028,90048,-206276,0,0,0.0,MOVING
1079,0.19974714844019437,90048,-206276,0,0,0.0,MOVING
1080,0.1996833081955742,90048,-206276,0,0,0.0,MOVING
1081,0.19947323307802295,90048,-206276,0,0,0.0,MOVING
1082,0.1992604035931671,90048,-206276,0,0,0.0,MOVING
1083,0.19904944425769935,90048,-206276,0,0,0.0,MOVING
1084,0.19880438135612505,90048,-206276,0,0,0.0,MOVING
1085,0.1984036921839036,90048,-206276,0,0,0.0,MOVING
1086,0.19801056842924758,90048,-206276,0,0,0.0,MOVING
1087,0.19762901689788495,90048,-206276,0,0,0.0,MOVING
1088,0.19716903292263233,91054,-207414,1,0,0.0,MOVING
1089,0.19658079137496315,91054,-207414,1,0,0.0,MOVING
1090,0.1960153251644027,91054,-207414,1,0,0.0,MOVING
1091,0.19547536248777242,91054,-207414,1,0,0.0,MOVING
1092,0.1947788930524086,91054,-207414,1,0,0.0,MOVING
1093,0.1940267332531288,91054,-207414,1,0,0.0,MOVING
1094,0.1933150090610736,91054,-207414,2,0,0.0,MOVING
1095,0.1926350495317096,91054,-207414,2,0,0.0,MOVING
1096,0.19169765385035095,91054,-207414,2,0,0.0,MOVING
1097,0.19081930052378923,91054,-207414,2,0,0.0,MOVING
1098,0.18999964679179193,91054,-207414,2,0,0.0,MOVING
1099,0.1890769660126271,91054,-207414,3,0,0.0,MOVING
1100,0.18804047329800044,91054,-207414,3,0,0.0,MOVING
1101,0.18708272752457394,91054,-207414,3,0,0.0,MOVING
1102,0.18620049002636907,91054,-207414,3,0,0.0,MOVING
1103,0.18503105849287774,91054,-207414,4,0,0.0,MOVING
1104,0.18394899822939909,92013,-208523,4,3,0.0,MOVING
1105,0.18296203068035344,92013,-208523,4,3,0.0,MOVING
1106,0.18185819602884526,92013,-208523,4,3,0.0,MOVING
1107,0.18066671532475492,92013,-208523,5,3,0.0,MOVING
1108,0.1795911542585043,92013,-208523,5,3,0.0,MOVING
1109,0.17858478392974508,92013,-208523,5,3,0.0,MOVING
1110,0.17729878873816893,92013,-208523,5,3,0.0,MOVING
1111,0.17615039400039023,92013,-208523,6,3,0.0,MOVING
1112,0.17512585354650154,92013,-208523,6,3,0.0,MOVING
1113,0.17391635129459004,92013,-208523,6,3,0.0,MOVING
1114,0.17270879963391667,92013,-208523,6,3,0.0,MOVING
1115,0.17164246179653253,92013,-208523,6,3,0.0,MOVING
1116,0.17058363537863155,92013,-208523,7,3,0.0,MOVING
1117,0.1693273280218146,92013,-208523,7,3,0.0,MOVING
1118,0.1682294744554195,92013,-208523,7,3,0.0,MOVING
1119,0.16727002231104693,92992,-209615,7,7,0.0,MOVING
1120,0.1660644072708859,92992,-209615,8,7,0.0,MOVING
1121,0.16494102187327606,92992,-209615,8,7,0.0,MOVING
1122,0.1639687602198078,92992,-209615,8,7,0.0,MOVING
1123,0.16297507038056588,92992,-209615,8,7,0.0,MOVING
1124,0.16182687857394776,92992,-209615,8,7,0.0,MOVING
1125,0.16084291143424356,92992,-209615,9,7,0.0,MOVING
1126,0.15999934353055392,92992,-209615,9,7,0.0,MOVING
1127,0.15892934108562554,92992,-209615,9,7,0.0,MOVING
1128,0.15792976329432318,92992,-209615,9,7,0.0,MOVING
1129,0.15708061180667288,92992,-209615,9,7,0.0,MOVING
1130,0.15628911077544255,92992,-209615,10,7,0.0,MOVING
1131,0.15526418133465322,92992,-209615,10,7,0.0,MOVING
1132,0.15440159487842312,92992,-209615,10,7,0.0,MOVING
1133,0.15367553988029917,92992,-209615,10,7,0.0,MOVING
1134,0.152880840528068,93933,-210667,10,10,0.0,MOVING
1135,0.15199141569362615,93933,-210667,10,10,0.0,MOVING
1136,0.151249098459139,93933,-210667,10,10,0.0,MOVING
1137,0.1506305489035789,93933,-210667,11,10,0.0,MOVING
1138,0.14987799146696196,93933,-210667,11,10,0.0,MOVING
1139,0.14910317846011953,93933,-210667,11,10,0.0,MOVING
1140,0.14846231038764954,93933,-210667,11,10,0.0,MOVING
1141,0.14793421633022774,93933,-210667,11,10,0.0,MOVING
1142,0.1472653578127081,93933,-210667,11,10,0.0,MOVING
1143,0.1465834010031177,93933,-210667,11,10,0.0,MOVING
1144,0.14602471886296206,93933,-210667,11,10,0.0,MOVING
1145,0.14556987256233594,93933,-210667,12,10,0.0,MOVING
1146,0.14502296197733963,93933,-210667,12,10,0.0,MOVING
