TimeStep,Vel,Enc1,Enc2,SteerDegCmd,SteerDegMega,Stepper,State,X,Y,YawDeg,CurrentSeg,UturnActive,UturnDir
154,0.0,-135405,121599,0,0,0.0,WAITING,1.9821214125577207,0.5,0.0,0,False,
155,0.0,-135405,121599,0,0,0.0,MOVING,1.9821214125577207,0.5,0.0,0,False,
156,0.2,-135405,121599,0,0,0.0,MOVING,2.0021214125577207,0.5,0.0,0,False,
157,0.2,-135405,121599,0,0,0.0,MOVING,2.0221214125577207,0.5,0.0,0,False,
158,0.2,-135405,121599,0,0,0.0,MOVING,2.0421214125577207,0.5,0.0,0,False,
159,0.2,-135405,121599,0,0,0.0,MOVING,2.0621214125577207,0.5,0.0,0,False,
160,0.2,-135405,121599,0,0,0.0,MOVING,2.0821214125577208,0.5,0.0,0,False,
161,0.2,-135405,121599,0,0,0.0,MOVING,2.102121412557721,0.5,0.0,0,False,
162,0.2,-135405,121599,0,0,0.0,MOVING,2.122121412557721,0.5,0.0,0,False,
163,0.2,-135405,121599,0,0,0.0,MOVING,2.142121412557721,0.5,0.0,0,False,
164,0.2,-135405,121599,0,0,0.0,MOVING,2.162121412557721,0.5,0.0,0,False,
165,0.2,-135405,121599,0,0,0.0,MOVING,2.182121412557721,0.5,0.0,0,False,
166,0.2,-135405,121599,0,0,0.0,MOVING,2.202121412557721,0.5,0.0,0,False,
167,0.2,-135405,121599,0,0,0.0,MOVING,2.222121412557721,0.5,0.0,0,False,
168,0.2,-135405,121599,0,0,0.0,MOVING,2.242121412557721,0.5,0.0,0,False,
169,0.2,-135405,121599,0,0,0.0,MOVING,2.262121412557721,0.5,0.0,0,False,
170,0.2,-135405,121599,0,0,0.0,MOVING,2.282121412557721,0.5,0.0,0,False,
171,0.2,-135405,121599,0,0,0.0,MOVING,2.302121412557721,0.5,0.0,0,False,
172,0.2,-135405,121599,0,0,0.0,APPROACHING,2.322121412557721,0.5,0.0,0,False,
173,0.19262619581409313,-135405,121599,0,0,0.0,APPROACHING,2.34138403213913,0.5,0.0,0,False,
174,0.1862053226202901,-135405,121599,0,0,0.0,APPROACHING,2.360004564401159,0.5,0.0,0,False,
175,0.1799984785329471,-136390,122493,0,0,0.0,APPROACHING,2.378004412254454,0.5,0.0,0,False,
176,0.1739985292485155,-136390,122493,0,0,0.0,APPROACHING,2.3954042651793053,0.5,0.0,0,False,
177,0.16819857827356505,-136390,122493,0,0,0.0,APPROACHING,2.412224123006662,0.5,0.0,0,False,
178,0.1625919589977795,-136390,122493,0,0,0.0,APPROACHING,2.42848331890644,0.5,0.0,0,False,
179,0.15717222703118683,-136390,122493,0,0,0.0,APPROACHING,2.4442005416095585,0.5,0.0,0,False,
180,0.15193315279681396,-136390,122493,0,0,0.0,APPROACHING,2.45939385688924,0.5,0.0,0,False,
181,0.14686871437025348,-136390,122493,0,0,0.0,APPROACHING,2.4740807283262654,0.5,0.0,0,False,
182,0.14197309055791169,-136390,122493,0,0,0.0,APPROACHING,2.4882780373820563,0.5,0.0,0,False,
183,0.13724065420598136,-136390,122493,0,0,0.0,APPROACHING,2.5020021028026544,0.5,0.0,0,False,
184,0.13266596573244865,-136390,122493,0,0,0.0,APPROACHING,2.5152686993758993,0.5,0.0,0,False,
185,0.12824376687470038,-136390,122493,0,0,0.0,APPROACHING,2.528093076063369,0.5,0.0,0,False,
186,0.12396897464554378,-136390,122493,0,0,0.0,APPROACHING,2.5404899735279236,0.5,0.0,0,False,
187,0.11983667549069227,-136390,122493,0,0,0.0,APPROACHING,2.552473641076993,0.5,0.0,0,False,
188,0.11584211964100254,-136390,122493,0,0,0.0,APPROACHING,2.564057853041093,0.5,0.0,0,False,
189,0.11198071565296917,-136390,122493,0,0,0.0,APPROACHING,2.57525592460639,0.5,0.0,0,False,
190,0.10824802513120346,-136390,122493,0,0,0.0,APPROACHING,2.5860807271195103,0.5,0.0,0,False,
191,0.10463975762683003,-136390,122493,0,0,0.0,APPROACHING,2.5965447028821935,0.5,0.0,0,False,
192,0.10115176570593563,-137408,123414,0,0,0.0,APPROACHING,2.606659879452787,0.5,0.0,0,False,
193,0.09778004018240444,-137408,123414,0,0,0.0,APPROACHING,2.6164378834710273,0.5,0.0,0,False,
194,0.09452070550965769,-137408,123414,0,0,0.0,APPROACHING,2.6258899540219933,0.5,0.0,0,False,
195,0.09137001532600236,-137408,123414,0,0,0.0,APPROACHING,2.6350269555545935,0.5,0.0,0,False,
196,0.08832434814846896,-137408,123414,0,0,0.0,APPROACHING,2.6438593903694403,0.5,0.0,0,False,
197,0.08538020321018669,-137408,123414,0,0,0.0,APPROACHING,2.652397410690459,0.5,0.0,0,False,
198,0.08253419643651377,-137408,123414,0,0,0.0,APPROACHING,2.6606508303341103,0.5,0.0,0,False,
199,0.07978305655529669,-137408,123414,0,0,0.0,APPROACHING,2.66862913598964,0.5,0.0,0,False,
200,0.07712362133678674,-137408,123414,0,0,0.0,APPROACHING,2.676341498123319,0.5,0.0,0,False,
201,0.07455283395889382,-137408,123414,0,0,0.0,APPROACHING,2.683796781519208,0.5,0.0,0,False,
202,0.07206773949359743,-137408,123414,0,0,0.0,APPROACHING,2.691003555468568,0.5,0.0,0,False,
203,0.06966548151047751,-137408,123414,0,0,0.0,APPROACHING,2.6979701036196158,0.5,0.0,0,False,
204,0.06734329879346154,-137408,123414,0,0,0.0,APPROACHING,2.704704433498962,0.5,0.0,0,False,
205,0.06509852216701277,-137408,123414,0,0,0.0,APPROACHING,2.711214285715663,0.5,0.0,0,False,
206,0.06292857142811241,-137408,123414,0,0,0.0,APPROACHING,2.7175071428584743,0.5,0.0,0,False,
207,0.0608309523805087,-138145,124114,0,0,0.0,APPROACHING,2.7235902380965253,0.5,0.0,0,False,
